P18YM_PB,PSINDER,VPH_NDACMM,VPH_SINCINT
31.0,16.0,9.0,3.0
54.0,42.0,28.0,11.0
83.0,69.0,24.0,9.0
52.0,12.0,16.0,6.0
97.0,47.0,30.0,15.0
52.0,23.0,18.0,4.0
53.0,28.0,15.0,4.0
43.0,18.0,13.0,4.0
32.0,39.0,15.0,11.0
21.0,12.0,6.0,5.0
28.0,27.0,9.0,4.0
36.0,6.0,9.0,4.0
11.0,6.0,3.0,4.0
49.0,28.0,6.0,0.0
161.0,85.0,51.0,20.0
78.0,45.0,32.0,14.0
86.0,47.0,19.0,10.0
74.0,33.0,14.0,5.0
321.0,224.0,136.0,71.0
51.0,17.0,14.0,3.0
16.0,3.0,7.0,3.0
99.0,28.0,34.0,6.0
64.0,20.0,27.0,4.0
110.0,53.0,39.0,23.0
1608.0,1962.0,729.0,461.0
19.0,30.0,15.0,12.0
242.0,240.0,101.0,84.0
89.0,142.0,47.0,43.0
32.0,37.0,12.0,11.0
55.0,85.0,20.0,30.0
120.0,254.0,71.0,11.0
15.0,19.0,4.0,0.0
47.0,64.0,19.0,4.0
93.0,125.0,45.0,9.0
22.0,34.0,14.0,17.0
207.0,234.0,102.0,74.0
25.0,25.0,7.0,9.0
44.0,30.0,9.0,6.0
32.0,57.0,11.0,7.0
43.0,80.0,28.0,4.0
12.0,3.0,7.0,3.0
60.0,67.0,32.0,10.0
182.0,122.0,72.0,30.0
39.0,28.0,8.0,6.0
44.0,10.0,12.0,4.0
6.0,9.0,4.0,4.0
7.0,10.0,0.0,0.0
29.0,68.0,17.0,16.0
14.0,27.0,18.0,16.0
19.0,21.0,4.0,7.0
23.0,30.0,9.0,8.0
31.0,74.0,23.0,26.0
1283.0,868.0,511.0,242.0
72.0,26.0,33.0,12.0
49.0,22.0,15.0,7.0
28.0,11.0,9.0,3.0
66.0,12.0,11.0,6.0
53.0,59.0,23.0,22.0
54.0,91.0,36.0,25.0
49.0,38.0,20.0,7.0
45.0,10.0,20.0,7.0
36.0,30.0,11.0,5.0
30.0,11.0,5.0,4.0
54.0,44.0,28.0,9.0
64.0,34.0,8.0,5.0
29.0,26.0,6.0,3.0
41.0,6.0,13.0,6.0
51.0,60.0,18.0,9.0
55.0,35.0,21.0,11.0
64.0,18.0,40.0,15.0
54.0,74.0,47.0,22.0
36.0,34.0,10.0,3.0
71.0,35.0,22.0,4.0
43.0,33.0,19.0,9.0
46.0,19.0,20.0,10.0
58.0,75.0,38.0,22.0
21.0,7.0,8.0,6.0
992.0,1298.0,476.0,367.0
22.0,26.0,10.0,5.0
12.0,9.0,8.0,6.0
36.0,31.0,10.0,7.0
20.0,23.0,5.0,5.0
44.0,30.0,19.0,20.0
33.0,24.0,16.0,6.0
21.0,76.0,28.0,26.0
13.0,18.0,5.0,4.0
16.0,29.0,12.0,9.0
7.0,16.0,4.0,4.0
19.0,12.0,4.0,3.0
31.0,63.0,18.0,14.0
36.0,61.0,12.0,12.0
9.0,17.0,9.0,8.0
13.0,18.0,8.0,9.0
20.0,25.0,12.0,13.0
27.0,28.0,11.0,6.0
24.0,14.0,13.0,3.0
50.0,34.0,23.0,12.0
23.0,17.0,12.0,9.0
26.0,10.0,3.0,0.0
16.0,16.0,5.0,7.0
42.0,20.0,13.0,8.0
4.0,21.0,3.0,4.0
11.0,26.0,5.0,5.0
30.0,32.0,15.0,9.0
14.0,24.0,12.0,4.0
25.0,30.0,14.0,6.0
50.0,63.0,22.0,20.0
26.0,49.0,16.0,15.0
65.0,160.0,35.0,28.0
15.0,14.0,9.0,6.0
7.0,6.0,4.0,3.0
15.0,24.0,15.0,10.0
24.0,18.0,3.0,6.0
46.0,65.0,11.0,9.0
24.0,39.0,13.0,20.0
33.0,37.0,22.0,9.0
2179.0,1288.0,809.0,264.0
70.0,79.0,36.0,25.0
77.0,39.0,26.0,12.0
63.0,55.0,30.0,7.0
37.0,27.0,25.0,8.0
15.0,5.0,4.0,0.0
16.0,11.0,9.0,3.0
16.0,13.0,6.0,3.0
42.0,25.0,15.0,5.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
20.0,15.0,7.0,4.0
41.0,23.0,15.0,4.0
44.0,17.0,13.0,7.0
55.0,28.0,21.0,9.0
21.0,11.0,10.0,3.0
26.0,14.0,9.0,3.0
232.0,106.0,79.0,22.0
195.0,74.0,65.0,14.0
167.0,101.0,59.0,13.0
262.0,170.0,103.0,28.0
136.0,136.0,71.0,26.0
44.0,21.0,11.0,7.0
29.0,19.0,10.0,4.0
22.0,24.0,10.0,8.0
57.0,34.0,13.0,5.0
20.0,16.0,8.0,5.0
38.0,7.0,7.0,5.0
36.0,32.0,14.0,3.0
1799.0,1289.0,689.0,262.0
321.0,312.0,153.0,80.0
0.0,0.0,0.0,0.0
16.0,6.0,10.0,5.0
10.0,33.0,10.0,3.0
120.0,71.0,43.0,7.0
271.0,99.0,70.0,18.0
123.0,49.0,38.0,11.0
10.0,5.0,4.0,0.0
71.0,30.0,22.0,9.0
37.0,13.0,17.0,8.0
45.0,37.0,17.0,0.0
95.0,38.0,27.0,10.0
86.0,45.0,38.0,10.0
116.0,83.0,45.0,20.0
203.0,274.0,110.0,49.0
18.0,37.0,14.0,11.0
16.0,29.0,10.0,8.0
12.0,8.0,0.0,0.0
2179.0,1489.0,727.0,409.0
48.0,49.0,17.0,13.0
60.0,46.0,25.0,16.0
95.0,64.0,16.0,7.0
52.0,31.0,14.0,11.0
43.0,21.0,9.0,3.0
41.0,23.0,10.0,5.0
16.0,5.0,9.0,7.0
19.0,9.0,4.0,3.0
33.0,15.0,4.0,3.0
53.0,33.0,18.0,6.0
52.0,42.0,22.0,15.0
66.0,35.0,18.0,11.0
42.0,45.0,20.0,15.0
50.0,44.0,33.0,23.0
71.0,28.0,19.0,13.0
71.0,41.0,35.0,13.0
240.0,173.0,99.0,54.0
55.0,41.0,14.0,6.0
17.0,8.0,8.0,6.0
36.0,17.0,13.0,4.0
43.0,24.0,13.0,9.0
53.0,32.0,16.0,6.0
51.0,35.0,12.0,10.0
37.0,32.0,4.0,5.0
60.0,48.0,24.0,10.0
75.0,38.0,23.0,10.0
35.0,24.0,12.0,4.0
58.0,18.0,18.0,6.0
44.0,38.0,22.0,9.0
28.0,32.0,13.0,9.0
46.0,35.0,10.0,8.0
43.0,26.0,16.0,8.0
83.0,62.0,26.0,19.0
37.0,38.0,8.0,7.0
52.0,27.0,11.0,6.0
58.0,23.0,17.0,8.0
0.0,0.0,0.0,0.0
9.0,3.0,4.0,4.0
62.0,47.0,15.0,9.0
79.0,88.0,35.0,17.0
64.0,48.0,18.0,9.0
2188.0,1980.0,916.0,460.0
122.0,86.0,44.0,13.0
33.0,22.0,19.0,9.0
13.0,23.0,13.0,7.0
31.0,24.0,16.0,9.0
123.0,133.0,58.0,46.0
103.0,79.0,55.0,27.0
65.0,62.0,37.0,21.0
31.0,25.0,14.0,9.0
111.0,82.0,27.0,23.0
30.0,42.0,19.0,11.0
61.0,71.0,24.0,8.0
64.0,21.0,18.0,13.0
184.0,168.0,71.0,28.0
132.0,74.0,62.0,27.0
33.0,41.0,18.0,6.0
28.0,19.0,9.0,4.0
406.0,431.0,187.0,93.0
15.0,24.0,5.0,5.0
24.0,26.0,11.0,9.0
41.0,36.0,16.0,6.0
295.0,305.0,126.0,73.0
24.0,16.0,6.0,3.0
457.0,671.0,248.0,317.0
13.0,36.0,14.0,14.0
86.0,130.0,67.0,76.0
13.0,12.0,7.0,7.0
28.0,36.0,14.0,17.0
9.0,9.0,7.0,8.0
33.0,62.0,21.0,32.0
57.0,90.0,31.0,39.0
40.0,82.0,19.0,24.0
40.0,44.0,6.0,8.0
22.0,34.0,8.0,14.0
15.0,14.0,4.0,6.0
7.0,18.0,7.0,10.0
13.0,11.0,9.0,10.0
29.0,49.0,17.0,24.0
24.0,26.0,7.0,10.0
12.0,6.0,4.0,8.0
835.0,635.0,353.0,202.0
65.0,77.0,25.0,16.0
79.0,40.0,27.0,13.0
71.0,76.0,52.0,33.0
81.0,51.0,27.0,21.0
95.0,142.0,47.0,39.0
37.0,58.0,16.0,15.0
108.0,50.0,45.0,18.0
120.0,57.0,50.0,18.0
156.0,65.0,46.0,14.0
23.0,19.0,18.0,15.0
5031.0,3083.0,1853.0,1220.0
1807.0,1131.0,640.0,382.0
23.0,9.0,8.0,8.0
42.0,27.0,13.0,7.0
87.0,45.0,26.0,13.0
53.0,17.0,23.0,7.0
20.0,8.0,6.0,3.0
13.0,8.0,7.0,4.0
38.0,26.0,11.0,5.0
54.0,21.0,20.0,14.0
35.0,22.0,10.0,7.0
43.0,22.0,13.0,8.0
43.0,41.0,19.0,14.0
18.0,11.0,7.0,4.0
91.0,62.0,25.0,15.0
39.0,14.0,10.0,7.0
31.0,29.0,10.0,3.0
47.0,14.0,10.0,8.0
0.0,0.0,0.0,0.0
103.0,60.0,48.0,36.0
43.0,37.0,23.0,10.0
67.0,34.0,38.0,18.0
21.0,7.0,8.0,8.0
21.0,19.0,12.0,5.0
61.0,13.0,12.0,10.0
20.0,3.0,3.0,4.0
78.0,59.0,29.0,16.0
61.0,65.0,29.0,15.0
44.0,30.0,10.0,4.0
90.0,78.0,31.0,14.0
136.0,71.0,45.0,27.0
54.0,35.0,24.0,13.0
98.0,101.0,26.0,19.0
47.0,56.0,13.0,11.0
48.0,20.0,14.0,9.0
13.0,5.0,9.0,4.0
10.0,7.0,6.0,4.0
12.0,4.0,3.0,5.0
17.0,11.0,8.0,5.0
26.0,13.0,8.0,6.0
1461.0,769.0,517.0,337.0
80.0,36.0,29.0,18.0
121.0,80.0,49.0,34.0
22.0,4.0,10.0,7.0
95.0,33.0,20.0,13.0
174.0,119.0,71.0,54.0
37.0,6.0,17.0,11.0
14.0,8.0,3.0,4.0
48.0,20.0,22.0,8.0
18.0,9.0,12.0,7.0
39.0,16.0,11.0,4.0
41.0,21.0,8.0,8.0
29.0,4.0,9.0,7.0
91.0,59.0,22.0,18.0
25.0,27.0,19.0,10.0
44.0,56.0,15.0,5.0
24.0,13.0,6.0,6.0
16.0,12.0,6.0,3.0
31.0,20.0,8.0,10.0
72.0,52.0,20.0,11.0
69.0,45.0,28.0,15.0
16.0,9.0,6.0,4.0
32.0,13.0,13.0,9.0
96.0,25.0,33.0,30.0
62.0,21.0,18.0,9.0
67.0,16.0,21.0,12.0
1763.0,1183.0,696.0,501.0
126.0,29.0,42.0,25.0
100.0,49.0,36.0,22.0
117.0,44.0,39.0,31.0
64.0,38.0,17.0,8.0
64.0,19.0,19.0,12.0
334.0,232.0,127.0,64.0
85.0,74.0,27.0,13.0
21.0,9.0,7.0,5.0
118.0,100.0,60.0,41.0
23.0,26.0,17.0,17.0
42.0,37.0,24.0,18.0
83.0,59.0,34.0,18.0
43.0,19.0,17.0,9.0
44.0,35.0,16.0,12.0
70.0,66.0,25.0,24.0
69.0,83.0,27.0,25.0
42.0,63.0,24.0,32.0
19.0,8.0,4.0,5.0
15.0,17.0,6.0,5.0
32.0,8.0,9.0,3.0
49.0,38.0,35.0,30.0
51.0,27.0,22.0,18.0
0.0,0.0,0.0,0.0
13.0,5.0,5.0,7.0
0.0,0.0,0.0,0.0
129.0,97.0,53.0,53.0
10549.0,8153.0,3892.0,2097.0
691.0,642.0,264.0,157.0
169.0,128.0,69.0,36.0
32.0,56.0,10.0,6.0
54.0,44.0,16.0,8.0
105.0,81.0,30.0,15.0
42.0,47.0,20.0,10.0
57.0,68.0,24.0,15.0
81.0,113.0,35.0,24.0
45.0,49.0,19.0,21.0
75.0,32.0,29.0,17.0
25.0,24.0,10.0,5.0
130.0,98.0,40.0,23.0
69.0,57.0,20.0,16.0
57.0,41.0,18.0,7.0
4342.0,3101.0,1521.0,797.0
238.0,175.0,65.0,44.0
209.0,106.0,63.0,30.0
522.0,401.0,111.0,60.0
50.0,63.0,26.0,13.0
298.0,266.0,114.0,55.0
34.0,43.0,12.0,3.0
433.0,382.0,136.0,67.0
18.0,13.0,8.0,3.0
17.0,10.0,8.0,0.0
22.0,14.0,12.0,3.0
12.0,8.0,6.0,5.0
32.0,16.0,8.0,5.0
31.0,17.0,13.0,7.0
232.0,137.0,74.0,30.0
200.0,102.0,53.0,31.0
74.0,93.0,38.0,23.0
159.0,168.0,68.0,32.0
150.0,70.0,47.0,28.0
170.0,94.0,50.0,24.0
35.0,34.0,20.0,3.0
47.0,29.0,24.0,15.0
14.0,16.0,9.0,4.0
65.0,40.0,25.0,6.0
46.0,45.0,32.0,26.0
35.0,42.0,43.0,25.0
127.0,79.0,39.0,18.0
16.0,29.0,9.0,5.0
27.0,25.0,14.0,10.0
19.0,10.0,7.0,3.0
13.0,17.0,9.0,6.0
111.0,73.0,52.0,33.0
54.0,36.0,9.0,5.0
87.0,8.0,18.0,15.0
34.0,25.0,16.0,11.0
12.0,10.0,4.0,0.0
57.0,52.0,19.0,18.0
35.0,41.0,28.0,12.0
57.0,52.0,30.0,22.0
39.0,31.0,23.0,12.0
39.0,14.0,14.0,11.0
106.0,5.0,27.0,16.0
60.0,51.0,33.0,21.0
77.0,47.0,34.0,16.0
1246.0,882.0,419.0,256.0
37.0,19.0,10.0,5.0
29.0,13.0,8.0,5.0
27.0,18.0,12.0,7.0
18.0,30.0,8.0,7.0
15.0,14.0,8.0,4.0
12.0,10.0,8.0,4.0
17.0,31.0,20.0,12.0
36.0,28.0,23.0,20.0
75.0,58.0,26.0,14.0
25.0,20.0,14.0,5.0
87.0,42.0,25.0,15.0
9.0,6.0,6.0,3.0
22.0,21.0,11.0,7.0
28.0,18.0,10.0,3.0
0.0,0.0,0.0,0.0
90.0,67.0,23.0,11.0
115.0,93.0,26.0,17.0
98.0,41.0,24.0,17.0
20.0,7.0,10.0,5.0
30.0,20.0,9.0,6.0
134.0,117.0,46.0,30.0
87.0,80.0,25.0,21.0
73.0,59.0,27.0,15.0
35.0,12.0,12.0,6.0
86.0,36.0,24.0,16.0
0.0,0.0,0.0,0.0
989.0,720.0,373.0,203.0
26.0,16.0,11.0,6.0
21.0,14.0,9.0,0.0
21.0,18.0,12.0,3.0
117.0,54.0,26.0,12.0
16.0,29.0,13.0,9.0
51.0,37.0,14.0,8.0
50.0,41.0,23.0,11.0
22.0,28.0,20.0,18.0
12.0,19.0,10.0,4.0
20.0,3.0,9.0,4.0
121.0,124.0,46.0,39.0
29.0,12.0,7.0,7.0
17.0,13.0,6.0,7.0
47.0,38.0,17.0,9.0
128.0,89.0,60.0,34.0
103.0,82.0,31.0,18.0
3139.0,2696.0,1265.0,651.0
235.0,232.0,109.0,64.0
165.0,95.0,63.0,30.0
93.0,43.0,18.0,8.0
196.0,97.0,77.0,38.0
82.0,83.0,26.0,16.0
129.0,114.0,41.0,23.0
74.0,39.0,13.0,6.0
83.0,109.0,33.0,19.0
43.0,31.0,14.0,8.0
73.0,57.0,26.0,9.0
9.0,6.0,8.0,4.0
96.0,67.0,23.0,13.0
74.0,39.0,27.0,16.0
124.0,174.0,79.0,35.0
93.0,50.0,22.0,12.0
88.0,45.0,35.0,16.0
44.0,27.0,22.0,13.0
53.0,30.0,9.0,3.0
75.0,38.0,12.0,4.0
158.0,192.0,95.0,49.0
53.0,94.0,38.0,15.0
50.0,56.0,22.0,15.0
27.0,21.0,12.0,7.0
81.0,42.0,34.0,22.0
31.0,42.0,13.0,7.0
57.0,69.0,33.0,15.0
88.0,87.0,30.0,27.0
91.0,104.0,53.0,23.0
96.0,46.0,17.0,6.0
318.0,308.0,129.0,70.0
88.0,49.0,29.0,15.0
40.0,53.0,25.0,13.0
97.0,130.0,58.0,22.0
12.0,14.0,10.0,10.0
12.0,14.0,10.0,10.0
1757.0,1127.0,670.0,461.0
973.0,487.0,352.0,228.0
34.0,5.0,4.0,5.0
32.0,10.0,12.0,5.0
20.0,21.0,8.0,7.0
27.0,11.0,8.0,5.0
31.0,19.0,18.0,14.0
130.0,60.0,30.0,13.0
33.0,5.0,16.0,7.0
51.0,25.0,25.0,12.0
27.0,8.0,7.0,6.0
114.0,55.0,35.0,27.0
136.0,66.0,62.0,43.0
57.0,46.0,23.0,13.0
140.0,51.0,30.0,15.0
38.0,5.0,18.0,15.0
15.0,20.0,18.0,16.0
14.0,32.0,11.0,7.0
22.0,32.0,12.0,9.0
118.0,66.0,33.0,17.0
108.0,60.0,26.0,15.0
396.0,331.0,145.0,96.0
369.0,294.0,129.0,85.0
27.0,37.0,16.0,11.0
258.0,227.0,125.0,105.0
60.0,78.0,40.0,26.0
129.0,97.0,60.0,57.0
36.0,36.0,16.0,10.0
20.0,8.0,5.0,5.0
13.0,8.0,4.0,7.0
12.0,16.0,15.0,15.0
9.0,11.0,8.0,8.0
3.0,5.0,7.0,7.0
4150.0,3469.0,1667.0,965.0
1668.0,1237.0,650.0,371.0
51.0,81.0,18.0,18.0
57.0,45.0,21.0,12.0
32.0,14.0,18.0,10.0
52.0,35.0,26.0,7.0
22.0,35.0,12.0,6.0
78.0,138.0,31.0,18.0
163.0,97.0,61.0,45.0
61.0,34.0,20.0,8.0
37.0,46.0,26.0,13.0
21.0,11.0,13.0,5.0
52.0,57.0,26.0,11.0
47.0,26.0,29.0,15.0
17.0,7.0,7.0,5.0
129.0,79.0,32.0,13.0
65.0,63.0,21.0,8.0
19.0,12.0,4.0,3.0
37.0,43.0,24.0,10.0
30.0,19.0,16.0,15.0
34.0,24.0,14.0,13.0
33.0,24.0,17.0,7.0
32.0,31.0,16.0,9.0
198.0,5.0,83.0,51.0
0.0,0.0,0.0,0.0
18.0,10.0,3.0,5.0
40.0,19.0,11.0,3.0
9.0,13.0,3.0,5.0
29.0,19.0,11.0,6.0
13.0,0.0,13.0,7.0
38.0,25.0,19.0,12.0
0.0,0.0,0.0,0.0
23.0,17.0,4.0,4.0
43.0,39.0,23.0,14.0
31.0,23.0,4.0,3.0
12.0,20.0,5.0,4.0
8.0,10.0,0.0,0.0
1767.0,1230.0,685.0,307.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
21.0,13.0,6.0,3.0
57.0,43.0,33.0,20.0
251.0,179.0,80.0,36.0
69.0,46.0,32.0,16.0
71.0,18.0,35.0,25.0
16.0,10.0,7.0,4.0
55.0,51.0,29.0,7.0
52.0,44.0,31.0,6.0
31.0,21.0,6.0,3.0
31.0,23.0,13.0,5.0
63.0,66.0,21.0,8.0
74.0,28.0,21.0,6.0
69.0,41.0,24.0,13.0
86.0,63.0,29.0,17.0
96.0,67.0,31.0,12.0
59.0,18.0,27.0,13.0
39.0,16.0,15.0,8.0
119.0,76.0,58.0,31.0
51.0,29.0,15.0,9.0
44.0,58.0,18.0,10.0
38.0,34.0,19.0,8.0
32.0,7.0,13.0,4.0
47.0,48.0,10.0,4.0
50.0,23.0,18.0,5.0
48.0,52.0,15.0,7.0
0.0,0.0,0.0,0.0
29.0,15.0,16.0,9.0
15.0,15.0,12.0,7.0
14.0,13.0,7.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
686.0,1002.0,317.0,276.0
54.0,61.0,19.0,10.0
0.0,0.0,0.0,0.0
47.0,58.0,21.0,18.0
23.0,19.0,7.0,6.0
14.0,18.0,6.0,4.0
77.0,35.0,22.0,12.0
13.0,7.0,7.0,3.0
22.0,26.0,10.0,0.0
32.0,24.0,11.0,5.0
10.0,3.0,3.0,0.0
10.0,16.0,4.0,5.0
8.0,14.0,8.0,9.0
7.0,18.0,4.0,5.0
8.0,6.0,3.0,3.0
16.0,35.0,7.0,8.0
10.0,22.0,4.0,5.0
7.0,16.0,5.0,6.0
3.0,8.0,4.0,3.0
15.0,36.0,5.0,8.0
12.0,20.0,6.0,4.0
7.0,13.0,4.0,6.0
9.0,11.0,5.0,3.0
11.0,11.0,4.0,3.0
9.0,33.0,5.0,7.0
10.0,31.0,9.0,10.0
6.0,29.0,4.0,7.0
19.0,23.0,12.0,9.0
11.0,11.0,3.0,3.0
22.0,51.0,8.0,10.0
11.0,11.0,7.0,6.0
10.0,20.0,11.0,8.0
4.0,9.0,4.0,4.0
4.0,18.0,4.0,4.0
6.0,13.0,5.0,4.0
21.0,28.0,10.0,4.0
8.0,20.0,6.0,7.0
29.0,0.0,15.0,11.0
12.0,0.0,7.0,3.0
8.0,0.0,6.0,4.0
441.0,1112.0,599.0,582.0
441.0,1112.0,599.0,582.0
20.0,18.0,18.0,13.0
13.0,28.0,19.0,15.0
13.0,13.0,22.0,13.0
10.0,31.0,10.0,11.0
17.0,27.0,15.0,8.0
8.0,29.0,15.0,7.0
14.0,91.0,42.0,46.0
86.0,213.0,122.0,125.0
59.0,136.0,85.0,82.0
41.0,53.0,28.0,32.0
18.0,57.0,12.0,14.0
11.0,15.0,9.0,9.0
7.0,16.0,17.0,16.0
90.0,247.0,124.0,134.0
4.0,35.0,13.0,11.0
16.0,43.0,23.0,18.0
7.0,7.0,5.0,4.0
3.0,34.0,7.0,8.0
338661.0,201070.0,88204.0,42808.0
309959.0,167452.0,73307.0,31624.0
1282.0,306.0,56.0,20.0
235.0,67.0,17.0,10.0
32.0,6.0,0.0,0.0
648.0,131.0,34.0,5.0
0.0,0.0,0.0,0.0
517.0,122.0,12.0,3.0
44.0,12.0,0.0,0.0
0.0,0.0,0.0,0.0
64.0,24.0,0.0,0.0
838.0,325.0,67.0,19.0
55.0,10.0,0.0,0.0
330.0,119.0,17.0,5.0
86.0,103.0,39.0,7.0
1424.0,272.0,21.0,9.0
712.0,109.0,11.0,4.0
56.0,16.0,0.0,0.0
0.0,0.0,0.0,0.0
37.0,5.0,0.0,0.0
59.0,6.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
248.0,47.0,4.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1548.0,378.0,165.0,25.0
79.0,17.0,7.0,3.0
82.0,12.0,5.0,0.0
0.0,0.0,0.0,0.0
77.0,19.0,11.0,0.0
94.0,27.0,8.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
71.0,30.0,6.0,0.0
67.0,15.0,11.0,5.0
81.0,15.0,4.0,0.0
208.0,57.0,22.0,5.0
73.0,22.0,8.0,0.0
72.0,21.0,7.0,0.0
240.0,55.0,58.0,11.0
0.0,0.0,0.0,0.0
144.0,31.0,38.0,7.0
1534.0,931.0,577.0,186.0
151.0,76.0,75.0,23.0
173.0,86.0,75.0,16.0
133.0,77.0,56.0,22.0
99.0,69.0,27.0,15.0
75.0,56.0,19.0,6.0
68.0,56.0,12.0,3.0
26.0,14.0,9.0,4.0
55.0,64.0,23.0,15.0
14.0,24.0,10.0,5.0
102.0,57.0,28.0,11.0
0.0,0.0,0.0,0.0
44.0,4.0,17.0,3.0
95.0,64.0,63.0,28.0
42.0,4.0,16.0,0.0
74.0,53.0,22.0,5.0
47.0,22.0,22.0,9.0
94.0,72.0,39.0,6.0
92.0,87.0,28.0,8.0
1605.0,684.0,560.0,180.0
178.0,138.0,86.0,31.0
171.0,94.0,67.0,34.0
129.0,42.0,49.0,17.0
95.0,35.0,22.0,8.0
221.0,56.0,112.0,17.0
188.0,61.0,50.0,8.0
70.0,19.0,12.0,5.0
53.0,7.0,8.0,5.0
25.0,16.0,6.0,3.0
143.0,78.0,59.0,25.0
127.0,76.0,41.0,19.0
96.0,26.0,23.0,4.0
1450.0,540.0,205.0,64.0
187.0,94.0,45.0,13.0
783.0,303.0,99.0,33.0
116.0,48.0,26.0,12.0
30.0,7.0,4.0,0.0
27.0,6.0,5.0,0.0
29.0,9.0,6.0,0.0
1615.0,951.0,600.0,245.0
216.0,116.0,99.0,36.0
216.0,79.0,62.0,21.0
144.0,76.0,54.0,22.0
103.0,89.0,38.0,16.0
110.0,98.0,58.0,28.0
171.0,99.0,72.0,33.0
24.0,6.0,4.0,4.0
34.0,15.0,10.0,8.0
172.0,92.0,52.0,17.0
133.0,80.0,53.0,17.0
136.0,85.0,53.0,23.0
43.0,36.0,13.0,9.0
47.0,41.0,13.0,5.0
0.0,0.0,0.0,0.0
15.0,10.0,8.0,3.0
1712.0,836.0,475.0,144.0
144.0,38.0,34.0,10.0
160.0,67.0,31.0,8.0
102.0,80.0,39.0,17.0
57.0,25.0,20.0,7.0
80.0,35.0,19.0,5.0
190.0,89.0,59.0,18.0
98.0,55.0,36.0,12.0
132.0,62.0,37.0,18.0
170.0,106.0,59.0,12.0
86.0,33.0,19.0,6.0
128.0,53.0,27.0,6.0
200.0,98.0,53.0,23.0
1577.0,663.0,306.0,105.0
28.0,24.0,23.0,13.0
36.0,29.0,20.0,7.0
47.0,28.0,19.0,3.0
13.0,14.0,12.0,7.0
1205.0,500.0,214.0,68.0
41.0,20.0,11.0,5.0
2558.0,1854.0,864.0,364.0
59.0,45.0,22.0,11.0
310.0,177.0,109.0,31.0
114.0,42.0,24.0,8.0
148.0,72.0,28.0,6.0
38.0,30.0,20.0,11.0
12.0,12.0,11.0,5.0
27.0,17.0,8.0,7.0
61.0,37.0,28.0,14.0
75.0,38.0,37.0,21.0
59.0,28.0,10.0,3.0
64.0,26.0,25.0,9.0
62.0,30.0,32.0,13.0
79.0,69.0,23.0,12.0
32.0,33.0,16.0,8.0
124.0,124.0,29.0,7.0
71.0,54.0,26.0,12.0
85.0,55.0,31.0,10.0
100.0,106.0,49.0,22.0
79.0,59.0,43.0,18.0
198.0,92.0,45.0,14.0
97.0,92.0,25.0,14.0
97.0,163.0,52.0,23.0
76.0,68.0,30.0,14.0
57.0,28.0,15.0,9.0
21.0,16.0,3.0,4.0
66.0,72.0,9.0,3.0
74.0,103.0,35.0,25.0
103.0,62.0,37.0,14.0
32.0,24.0,11.0,6.0
28.0,33.0,10.0,4.0
42.0,6.0,5.0,3.0
1560.0,434.0,91.0,40.0
56.0,21.0,5.0,5.0
88.0,14.0,5.0,3.0
112.0,26.0,11.0,4.0
53.0,13.0,0.0,0.0
66.0,20.0,8.0,3.0
14.0,8.0,0.0,0.0
18.0,0.0,0.0,0.0
14.0,3.0,0.0,0.0
11.0,3.0,0.0,0.0
0.0,0.0,0.0,0.0
16.0,4.0,0.0,0.0
57.0,16.0,4.0,0.0
17.0,7.0,0.0,0.0
27.0,8.0,0.0,0.0
20.0,3.0,0.0,0.0
1322.0,420.0,96.0,39.0
56.0,26.0,6.0,3.0
0.0,0.0,0.0,0.0
64.0,13.0,4.0,3.0
57.0,15.0,5.0,4.0
53.0,15.0,0.0,0.0
137.0,69.0,9.0,3.0
62.0,9.0,3.0,3.0
90.0,33.0,10.0,4.0
56.0,15.0,6.0,4.0
64.0,21.0,3.0,0.0
91.0,32.0,8.0,3.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
150.0,42.0,23.0,4.0
126.0,45.0,11.0,6.0
0.0,0.0,0.0,0.0
1451.0,399.0,62.0,30.0
92.0,31.0,5.0,0.0
0.0,0.0,0.0,0.0
69.0,15.0,4.0,4.0
58.0,16.0,3.0,0.0
66.0,19.0,4.0,0.0
70.0,27.0,4.0,0.0
1478.0,468.0,86.0,39.0
449.0,146.0,16.0,7.0
0.0,0.0,0.0,0.0
85.0,33.0,4.0,3.0
153.0,39.0,27.0,12.0
26.0,14.0,4.0,0.0
0.0,0.0,0.0,0.0
2966.0,929.0,158.0,55.0
890.0,268.0,55.0,20.0
98.0,35.0,5.0,0.0
90.0,22.0,3.0,4.0
167.0,45.0,10.0,4.0
40.0,7.0,0.0,0.0
258.0,70.0,5.0,5.0
136.0,48.0,6.0,5.0
0.0,0.0,0.0,0.0
97.0,35.0,9.0,0.0
